Step,Loss,BER
1,8.14743709564209,0.47412431240081787,8.424901962280273,0.47981080412864685
2,6.787270545959473,0.4678216278553009,6.889469146728516,0.47239458560943604
3,6.239981174468994,0.4639405310153961,6.2750163078308105,0.46676215529441833
4,5.99002742767334,0.4581945836544037,6.01016902923584,0.4645189046859741
5,5.758577823638916,0.42663782835006714,5.842652797698975,0.44401082396507263
6,5.392050266265869,0.3815135061740875,5.6368818283081055,0.4171946048736572
7,3.0150022506713867,0.1779189258813858,3.980458974838257,0.2472756803035736
8,1.3600823879241943,0.06142162159085274,2.698373317718506,0.14712432026863098
9,0.7706388831138611,0.03397837653756142,1.975895881652832,0.10133513808250427
10,0.4788409471511841,0.02191351354122162,1.450713872909546,0.07240540534257889
11,0.3753460943698883,0.018032431602478027,1.2117958068847656,0.06005945801734924
12,0.30899617075920105,0.014248648658394814,1.0276718139648438,0.05025405436754227
13,0.1834692656993866,0.0055891890078783035,0.828921914100647,0.037167567759752274
14,0.11954899877309799,0.0033945946488529444,0.7100198864936829,0.03154594451189041
15,0.06944192200899124,0.0020216216798871756,0.6173946261405945,0.027254054322838783
16,0.05017638951539993,0.0011891891481354833,0.5459715723991394,0.024367567151784897
17,0.04793553054332733,0.0012648648116737604,0.518236517906189,0.023205405101180077
18,0.03988288342952728,0.000994594651274383,0.460712194442749,0.01997837796807289
19,0.03720548376441002,0.0011189188808202744,0.42533448338508606,0.01896756701171398
20,0.025534456595778465,0.0006378378602676094,0.4066914916038513,0.018135135993361473
21,0.022448617964982986,0.0005729729891754687,0.39545145630836487,0.017578378319740295
22,0.023046676069498062,0.0007351351086981595,0.35167932510375977,0.015583783388137817
23,0.023668095469474792,0.0006324324058368802,0.3779442608356476,0.016729729250073433
24,0.016746480017900467,0.00047567568253725767,0.3395095765590668,0.01572972908616066
25,0.014547763392329216,0.00033513514790683985,0.31487807631492615,0.013978377915918827
26,0.01352654304355383,0.0003621621581260115,0.3160923421382904,0.014162162318825722
27,0.014919484034180641,0.00042162163299508393,0.30998411774635315,0.014140540733933449
